time_utc,time_utc_plus_03,kind,actor,number,sha,direct_pr,title
2026-05-31T15:47:08+00:00,2026-05-31T18:47:08+03:00,pr_merged,konard,3023,,yes,fix(#3022): убрать JSON-параметр у metadata в Atex
2026-05-31T15:47:08+00:00,2026-05-31T18:47:08+03:00,commit,konard,,cd0ee70a,,fix(#3022): убрать JSON-параметр у metadata в Atex (#3023)
2026-05-31T15:59:21+00:00,2026-05-31T18:59:21+03:00,issue,ideav,3024,,,"https://github.com/ideav/crm/pull/3010 Почему они просто смотрят, а не вводят данные и не нажимают кнопки по процессу?"
2026-05-31T16:10:13+00:00,2026-05-31T19:10:13+03:00,pr_created,konard,3025,,yes,feat(#3024): показать путь продукции в Atex
2026-05-31T17:00:31+00:00,2026-05-31T20:00:31+03:00,pr_merged,konard,3025,,yes,feat(#3024): показать путь продукции в Atex
2026-05-31T17:00:31+00:00,2026-05-31T20:00:31+03:00,commit,konard,,c53cf9a4,,feat(#3024): показать путь продукции в Atex (#3025)
2026-05-31T17:16:23+00:00,2026-05-31T20:16:23+03:00,issue,ideav,3027,,,https://github.com/ideav/crm/pull/3025 Тестовые пользователи ДОЛЖНЫ ВВОДИТЬ информацию
2026-05-31T17:17:34+00:00,2026-05-31T20:17:34+03:00,pr_created,konard,3028,,yes,docs(#3027): добавить сценарий ввода данных Atex по ролям
2026-05-31T18:19:39+00:00,2026-05-31T21:19:39+03:00,pr_merged,konard,3028,,yes,docs(#3027): добавить сценарий ввода данных Atex по ролям
2026-05-31T18:19:39+00:00,2026-05-31T21:19:39+03:00,commit,konard,,e0ed7225,,docs(#3027): добавить сценарий ввода данных Atex по ролям (#3028)
2026-05-31T18:50:57+00:00,2026-05-31T21:50:57+03:00,issue,ideav,3029,,,Составить инструкцию по тестированию для человека тестировщика
2026-05-31T18:54:49+00:00,2026-05-31T21:54:49+03:00,pr_created,konard,3030,,yes,docs(#3029): добавить инструкцию для ручного тестировщика Atex
2026-05-31T19:03:36+00:00,2026-05-31T22:03:36+03:00,pr_merged,konard,3030,,yes,docs(#3029): добавить инструкцию для ручного тестировщика Atex
2026-05-31T19:03:36+00:00,2026-05-31T22:03:36+03:00,commit,konard,,8292dde2,,docs(#3029): добавить инструкцию для ручного тестировщика Atex (#3030)
2026-05-31T19:44:30+00:00,2026-05-31T22:44:30+03:00,issue,ideav,3031,,,https://github.com/ideav/crm/pull/3016 Дал права на бэкап пользователю autotest - используй его для бэкапа и потом заполни справочники
2026-05-31T19:45:37+00:00,2026-05-31T22:45:37+03:00,pr_created,konard,3032,,yes,fix(#3031): заполнить справочники Atex
2026-05-31T19:54:36+00:00,2026-05-31T22:54:36+03:00,issue,ideav,3033,,,start.html Неверная переадресация после логина
2026-05-31T19:55:52+00:00,2026-05-31T22:55:52+03:00,pr_created,konard,3034,,,fix(#3033): корректная переадресация после смены БД
2026-05-31T20:02:03+00:00,2026-05-31T23:02:03+03:00,issue,ideav,3035,,,"Удалить ненужные пункты меню в https://ideav.ru/ateh/, например Заказы - manager-workplace"
2026-05-31T20:03:18+00:00,2026-05-31T23:03:18+03:00,pr_merged,konard,3034,,,fix(#3033): корректная переадресация после смены БД
2026-05-31T20:03:28+00:00,2026-05-31T23:03:28+03:00,pr_created,konard,3036,,,fix(#3035): удалить устаревшие пункты меню Atex
2026-05-31T20:14:25+00:00,2026-05-31T23:14:25+03:00,pr_merged,konard,3036,,,fix(#3035): удалить устаревшие пункты меню Atex
2026-05-31T20:36:22+00:00,2026-05-31T23:36:22+03:00,issue,ideav,3039,,,docs/integram-app-workflow.md В сгенерированных автоматически местах должна поддерживаться темная и светлая темы main.html
2026-05-31T20:37:19+00:00,2026-05-31T23:37:19+03:00,pr_created,konard,3040,,yes,fix(atex): поддержать темы в рабочем месте заказов
2026-05-31T20:45:45+00:00,2026-05-31T23:45:45+03:00,commit,konard,,daef99e7,,Fix Atex orders theme surfaces
2026-05-31T20:53:20+00:00,2026-05-31T23:53:20+03:00,issue,ideav,3041,,,"docs/integram-app-workflow.md Во всех SELECT сгенерированных рабочих мест должен быть поиск по значению в списке, например .atex-orders-input"
2026-05-31T20:54:25+00:00,2026-05-31T23:54:25+03:00,pr_created,konard,3042,,yes,fix(#3041): добавить поиск в справочники Atex orders
2026-05-31T20:54:43+00:00,2026-05-31T23:54:43+03:00,pr_merged,konard,3040,,yes,fix(atex): поддержать темы в рабочем месте заказов
2026-05-31T20:54:43+00:00,2026-05-31T23:54:43+03:00,commit,konard,,c5629dc6,,fix(atex): поддержать темы в рабочем месте заказов (#3040)
2026-05-31T20:55:56+00:00,2026-05-31T23:55:56+03:00,issue,ideav,3043,,,https://github.com/ideav/crm/pull/3040 Исправь так же остальные рабочие места в templates/atex
2026-05-31T20:57:16+00:00,2026-05-31T23:57:16+03:00,pr_created,konard,3044,,yes,fix(atex): поддержать темы в рабочих местах
2026-05-31T21:14:26+00:00,2026-06-01T00:14:26+03:00,issue,ideav,3045,,,Написать статью на arXiv
2026-05-31T21:16:21+00:00,2026-06-01T00:16:21+03:00,pr_created,konard,3046,,,docs(#3045): добавить arXiv-черновик о квинтете IDEAV
2026-05-31T21:18:36+00:00,2026-06-01T00:18:36+03:00,commit,konard,,0eda37ef,,fix(atex): поддержать темы в рабочих местах (#3044)
2026-05-31T21:18:37+00:00,2026-06-01T00:18:37+03:00,pr_merged,konard,3044,,yes,fix(atex): поддержать темы в рабочих местах
2026-05-31T21:21:16+00:00,2026-06-01T00:21:16+03:00,issue,ideav,3047,,,https://github.com/ideav/crm/pull/3042 Исправь так же остальные шаблоны в download/atex/js/
2026-05-31T21:22:35+00:00,2026-06-01T00:22:35+03:00,pr_created,konard,3048,,yes,fix(#3047): добавить поиск в справочники Atex
2026-05-31T21:22:50+00:00,2026-06-01T00:22:50+03:00,pr_merged,konard,3032,,yes,fix(#3031): заполнить справочники Atex
2026-05-31T21:22:50+00:00,2026-06-01T00:22:50+03:00,commit,konard,,040e3ab2,,fix(#3031): заполнить справочники Atex (#3032)
2026-05-31T21:23:17+00:00,2026-06-01T00:23:17+03:00,commit,konard,,0cf7fdc1,,fix(#3041): добавить поиск в справочники Atex orders (#3042)
2026-05-31T21:23:18+00:00,2026-06-01T00:23:18+03:00,pr_merged,konard,3042,,yes,fix(#3041): добавить поиск в справочники Atex orders
2026-05-31T21:57:16+00:00,2026-06-01T00:57:16+03:00,pr_merged,konard,3048,,yes,fix(#3047): добавить поиск в справочники Atex
2026-05-31T21:57:16+00:00,2026-06-01T00:57:16+03:00,commit,konard,,4e865a3f,,fix(#3047): добавить поиск в справочники Atex (#3048)
2026-06-01T05:44:49+00:00,2026-06-01T08:44:49+03:00,pr_merged,konard,3046,,,docs(#3045): добавить arXiv-черновик о квинтете IDEAV
2026-06-01T06:59:34+00:00,2026-06-01T09:59:34+03:00,issue,ideav,3049,,,https://ideav.ru/ateh/orders диаметр втулки сделать справочным значением
2026-06-01T07:05:56+00:00,2026-06-01T10:05:56+03:00,issue,ideav,3050,,,https://github.com/ideav/crm/issues/3049 доработать документация для отработки задач
2026-06-01T07:44:03+00:00,2026-06-01T10:44:03+03:00,pr_created,unidel2035,3052,,yes,fix(#3049): «Диаметр втулки» — справочное поле; docs(#3050) типовые примеры изменений
2026-06-01T07:57:44+00:00,2026-06-01T10:57:44+03:00,commit,unidel2035,,ce4e50ca,,fix(#3049): «Диаметр втулки» — справочное поле; docs(#3050) типовые примеры изменений (#3052)
2026-06-01T07:57:45+00:00,2026-06-01T10:57:45+03:00,pr_merged,unidel2035,3052,,yes,fix(#3049): «Диаметр втулки» — справочное поле; docs(#3050) типовые примеры изменений
2026-06-01T08:07:05+00:00,2026-06-01T11:07:05+03:00,pr_created,unidel2035,3053,,,docs(#3050): проверка использования и выдача доступа ролям к новому объекту
2026-06-01T08:07:12+00:00,2026-06-01T11:07:12+03:00,pr_merged,unidel2035,3053,,,docs(#3050): проверка использования и выдача доступа ролям к новому объекту
2026-06-01T08:49:50+00:00,2026-06-01T11:49:50+03:00,pr_created,unidel2035,3054,,,docs(#3050): предупреждение про подчинённые таблицы при миграции колонки
2026-06-01T08:49:56+00:00,2026-06-01T11:49:56+03:00,pr_merged,unidel2035,3054,,,docs(#3050): предупреждение про подчинённые таблицы при миграции колонки
2026-06-01T10:58:23+00:00,2026-06-01T13:58:23+03:00,pr_created,unidel2035,3055,,yes,fix(atex): «Слиттер» → «Станок» на странице планирования производства
2026-06-01T11:04:51+00:00,2026-06-01T14:04:51+03:00,pr_created,unidel2035,3056,,yes,"fix(atex): счётчик позиций в списке заказов (ROLLUP), не 0 до раскрытия"
2026-06-01T11:04:56+00:00,2026-06-01T14:04:56+03:00,pr_merged,unidel2035,3056,,yes,"fix(atex): счётчик позиций в списке заказов (ROLLUP), не 0 до раскрытия"
2026-06-01T11:04:56+00:00,2026-06-01T14:04:56+03:00,commit,unidel2035,,423e52b2,,fix(atex): счётчик позиций в списке заказов из ROLLUP-колонки заказа (#3056)
2026-06-01T11:14:37+00:00,2026-06-01T14:14:37+03:00,pr_merged,unidel2035,3055,,yes,fix(atex): «Слиттер» → «Станок» на странице планирования производства
2026-06-01T11:14:37+00:00,2026-06-01T14:14:37+03:00,commit,unidel2035,,5cf83e05,,fix(atex): переименовать «Слиттер» → «Станок» на странице планирования производства (#3055)
2026-06-01T16:37:34+00:00,2026-06-01T19:37:34+03:00,pr_created,unidel2035,3061,,yes,feat(atex): диапазон диаметров втулкореза + авто-подбор задания
2026-06-01T16:48:43+00:00,2026-06-01T19:48:43+03:00,commit,unidel2035,,7475ef0b,,feat(atex): диапазон диаметров втулкореза + авто-подбор задания (#3061)
2026-06-01T16:48:44+00:00,2026-06-01T19:48:44+03:00,pr_merged,unidel2035,3061,,yes,feat(atex): диапазон диаметров втулкореза + авто-подбор задания
2026-06-01T16:56:53+00:00,2026-06-01T19:56:53+03:00,pr_created,unidel2035,3062,,yes,"feat(#52, подзадача A): остаток метража Jumbo Roll + брак в метрах с фото"
2026-06-01T16:59:44+00:00,2026-06-01T19:59:44+03:00,pr_merged,unidel2035,3062,,yes,"feat(#52, подзадача A): остаток метража Jumbo Roll + брак в метрах с фото"
2026-06-01T16:59:44+00:00,2026-06-01T19:59:44+03:00,commit,unidel2035,,5a9f7a21,,"feat(#52, подзадача A): остаток метража Jumbo Roll + брак в метрах с фото (#3062)"
2026-06-01T18:01:25+00:00,2026-06-01T21:01:25+03:00,pr_created,unidel2035,3063,,yes,feat(atex): дата прихода «Партии ГП» — выводить как дата+время
2026-06-01T18:08:56+00:00,2026-06-01T21:08:56+03:00,pr_merged,unidel2035,3063,,yes,feat(atex): дата прихода «Партии ГП» — выводить как дата+время
2026-06-01T18:08:56+00:00,2026-06-01T21:08:56+03:00,commit,unidel2035,,9e1318e4,,feat(atex): дата прихода «Партии ГП» — выводить как дата+время (#3063)
2026-06-01T18:35:55+00:00,2026-06-01T21:35:55+03:00,pr_created,unidel2035,3065,,,docs(atex): отчёты (Запросы) — аудит + пилот «Pipeline заказа»
2026-06-01T18:41:40+00:00,2026-06-01T21:41:40+03:00,pr_created,unidel2035,3066,,yes,"feat(#52, подзадача C): фильтр «Тип резки» при вводе заказа по сырью и ширине"
2026-06-01T18:43:50+00:00,2026-06-01T21:43:50+03:00,commit,unidel2035,,23ed0317,,"feat(#52, подзадача C): фильтр «Тип резки» при вводе заказа по сырью и ширине (#3066)"
